pincode,address,address from api,districtname,statename,lat,lon
415714,"415714,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.8476,73.0908
416707,"416707,MAHARASHTRA,India","Ratnagiri, - 416707, Maharashtra, India",Ratnagiri,MAHARASHTRA,16.7105036,73.356807
415604,"415604,MAHARASHTRA,India","415604, Mahārāshtra, India",Ratnagiri,MAHARASHTRA,23.7014,72.3722
415705,"415705,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.4088,73.204
415712,"415712,MAHARASHTRA,India","Konkan Division, - 415712, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.7615049,73.2068645
415616,"415616,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,20.8115,75.1805
415606,"415606,MAHARASHTRA,India","Ratnagiri, - 415606, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4124,73.5365
416704,"416704,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,20.3445,77.4601
415603,"415603,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.5557,74.1248
415709,"415709,MAHARASHTRA,India","Konkan Division, - 415709, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.7184198,73.3956694
415804,"415804,MAHARASHTRA,India","Ratnagiri, - 415804, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.0587,73.623
415608,"415608,MAHARASHTRA,India","Ratnagiri, - 415608, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.2988711,73.4951894
415730,"415730,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.2427,72.9877
415605,"415605,MAHARASHTRA,India","Ratnagiri, - 415605, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.5276181,73.5148989
415637,"415637,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.3411,73.3727
415641,"415641,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.336,73.5445
415806,"415806,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,20.665,76.3335
415203,"415203,MAHARASHTRA,India","Konkan Division, - 415203, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.9493,73.2482
416702,"416702,MAHARASHTRA,India","Ratnagiri, - 416702, Maharashtra, India",Ratnagiri,MAHARASHTRA,16.6544608,73.5222962
415803,"415803,MAHARASHTRA,India","All India Radio - AIR, P/N Ward, Mumbai, Mumbai Suburban, India",Ratnagiri,MAHARASHTRA,17.0464,73.3937
415634,"415634,MAHARASHTRA,India","Satara, - 415634, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.8762808,74.1327987
415610,"415610,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.734,74.284
415703,"415703,MAHARASHTRA,India","Ratnagiri, - 415703, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4835209,73.1900483
415643,"415643,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,16.7838,73.6585
416712,"416712,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,21.4937,77.0805
415708,"415708,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.6214,73.45
415711,"415711,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.65,73.4667
415713,"415713,MAHARASHTRA,India","Konkan Division, - 415713, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.8365241,73.0912997
415722,"415722,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,18.0553,74.5306
415727,"415727,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.6465,73.3831
415701,"415701,MAHARASHTRA,India","415701, Mahārāshtra, India",Ratnagiri,MAHARASHTRA,21.6214,76.3281
415208,"415208,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.1976,72.9927
416701,"416701,MAHARASHTRA,India","416701, Mahārāshtra, India",Ratnagiri,MAHARASHTRA,22.3854,69.8664
415629,"415629,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.0509,73.291
415801,"415801,MAHARASHTRA,India","Ratnagiri, - 415801, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.0034602,73.7582314
415621,"415621,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.2877,73.3626
415612,"415612,MAHARASHTRA,India","Ratnagiri, - 415612, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.0620797,73.317324
415639,"415639,MAHARASHTRA,India","Ratnagiri, - 415639, Maharashtra, India",Ratnagiri,MAHARASHTRA,16.9998612,73.3595682
415628,"415628,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.5245,73.4341
416713,"416713,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,21.4937,77.0805
415715,"415715,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4468,73.6291
415720,"415720,MAHARASHTRA,India","Konkan Division, - 415720, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.7096222,73.1371455
415807,"415807,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.951,74.2244
415620,"415620,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.2877,73.3626
415619,"415619,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,18.734,74.284
415609,"415609,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.8806,74.6948
415724,"415724,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,16.4462,74.3163
415640,"415640,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.8883,73.4305
415728,"415728,MAHARASHTRA,India","Ratnagiri, - 415728, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4388814,73.2068178
415718,"415718,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.8813,73.4259
415706,"415706,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.5897,73.18
415805,"415805,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Ratnagiri,MAHARASHTRA,18.9554,76.3091
415710,"415710,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.7444,73.3201
415611,"415611,MAHARASHTRA,India","Ratnagiri, - 415611, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.1716236,73.5354629
415626,"415626,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.2877,73.3626
415615,"415615,MAHARASHTRA,India","Ratnagiri, - 415615, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.1501444,73.2713995
415702,"415702,MAHARASHTRA,India","Ratnagiri, - 415702, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4832226,73.3462816
416705,"416705,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.434,75.1714
415614,"415614,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.734,74.284
415716,"415716,MAHARASHTRA,India","Konkan Division, - 415716, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.9001985,73.2382794
415613,"415613,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.734,74.284
415719,"415719,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.6556,73.2927
416709,"416709,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.434,75.1714
415717,"415717,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.9181,73.0636
415617,"415617,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.734,74.284
415607,"415607,MAHARASHTRA,India","Ratnagiri, - 415607, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4708831,73.6032808
415602,"415602,MAHARASHTRA,India","415602, Mahārāshtra, India",Ratnagiri,MAHARASHTRA,21.3202,75.9265
415202,"415202,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.5574,74.4986
415214,"415214,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,18.5574,74.4986
415601,"415601,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.4359,73.6564
415729,"415729,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Ratnagiri,MAHARASHTRA,17.9621,73.9375
416403,"416403,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.1277,75.0266
416411,"416411,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,18.906,76.5271
415311,"415311,MAHARASHTRA,India","Sangli district, - 415311, Maharashtra, India",Sangli,MAHARASHTRA,17.2081885,74.420992
415401,"415401,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,15.91,74.3432
415409,"415409,MAHARASHTRA,India","Sangli district, - 415409, Maharashtra, India",Sangli,MAHARASHTRA,17.0535449,74.2654183
416419,"416419,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,18.6366,75.9463
416308,"416308,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.4168,75.2904
415305,"415305,MAHARASHTRA,India","Sangli district, - 415305, Maharashtra, India",Sangli,MAHARASHTRA,17.245522,74.3915078
415303,"415303,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,19.3701,76.5787
416310,"416310,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.0881,74.4571
416311,"416311,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,19.3071,75.3975
416412,"416412,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,19.817,75.0032
416402,"416402,MAHARASHTRA,India","Sangli district, - 416402, Maharashtra, India",Sangli,MAHARASHTRA,16.9854,75.0283
416416,"416416,MAHARASHTRA,India","Sangli district, सांगली - 416416, Maharashtra, India",Sangli,MAHARASHTRA,16.8545927,74.5801906
416316,"416316,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,19.076,75.1058
416404,"416404,MAHARASHTRA,India","Sangli district, - 416404, Maharashtra, India",Sangli,MAHARASHTRA,17.1393347,75.1834821
415408,"415408,MAHARASHTRA,India","Sangli district, - 415408, Maharashtra, India",Sangli,MAHARASHTRA,16.940835,74.089173
416401,"416401,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,16.791,74.8051
415415,"415415,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sangli,MAHARASHTRA,17.9519,75.7536
416312,"416312,MAHARASHTRA,India","Sangli district, - 416312, Maharashtra, India",Sangli,MAHARASHTRA,17.0135147,74.5958251
416301,"416301,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.3788,74.3123
415301,"415301,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,18.2081,75.5649
416303,"416303,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,16.9891,74.4679
415315,"415315,MAHARASHTRA,India","Sangli district, - 415315, Maharashtra, India",Sangli,MAHARASHTRA,17.5278846,74.9248052
416302,"416302,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.7397,73.806
415411,"415411,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,18.2356,76.2851
415307,"415307,MAHARASHTRA,India","Sangli district, - 415307, Maharashtra, India",Sangli,MAHARASHTRA,17.2408895,74.7691201
416309,"416309,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.119,74.4106
416413,"416413,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.7244,75.1264
415410,"415410,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.1009,74.1591
416436,"416436,MAHARASHTRA,India","Kolhapur, - 416436, Maharashtra, India",Sangli,MAHARASHTRA,16.7914725,74.5061115
416410,"416410,MAHARASHTRA,India","Sangli district, सांगली - 416410, Maharashtra, India",Sangli,MAHARASHTRA,16.8319087,74.6418378
415306,"415306,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.3308,74.8734
415302,"415302,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,18.2081,75.5649
415310,"415310,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.1177,74.6544
415309,"415309,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.3811,74.6447
416420,"416420,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.112,74.7699
415402,"415402,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.112,74.7699
416304,"416304,MAHARASHTRA,India","Sangli district, सांगली - 416304, Maharashtra, India",Sangli,MAHARASHTRA,16.9113517,74.6031922
415413,"415413,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.9519,75.7536
415405,"415405,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.6962,74.3441
415412,"415412,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.9519,75.7536
416405,"416405,MAHARASHTRA,India","Sangli district, - 416405, Maharashtra, India",Sangli,MAHARASHTRA,17.0051,74.8613
416305,"416305,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.3788,74.3123
416407,"416407,MAHARASHTRA,India","Sangli district, - 416407, Maharashtra, India",Sangli,MAHARASHTRA,16.8670689,74.7163333
416315,"416315,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,18.3553,76.0248
416408,"416408,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sangli,MAHARASHTRA,16.5,74.4572
415308,"415308,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.3414,74.7762
416415,"416415,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sangli,MAHARASHTRA,17.7244,75.1264
416314,"416314,MAHARASHTRA,India","Sangli district, - 416314, Maharashtra, India",Sangli,MAHARASHTRA,17.106466,74.5684056
415403,"415403,MAHARASHTRA,India","Sangli district, - 415403, Maharashtra, India",Sangli,MAHARASHTRA,17.0076597,74.2579676
416313,"416313,MAHARASHTRA,India","Sangli district, - 416313, Maharashtra, India",Sangli,MAHARASHTRA,16.9801314,74.3487774
415304,"415304,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,19.1945,77.2977
415406,"415406,MAHARASHTRA,India","Sangli district, - 415406, Maharashtra, India",Sangli,MAHARASHTRA,17.1078,74.1972
416306,"416306,MAHARASHTRA,India","Sangli district, - 416306, Maharashtra, India",Sangli,MAHARASHTRA,16.9268055,74.64625
415404,"415404,MAHARASHTRA,India","Sangli district, - 415404, Maharashtra, India",Sangli,MAHARASHTRA,17.1260345,74.1866897
416307,"416307,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sangli,MAHARASHTRA,17.3788,74.3123
416417,"416417,MAHARASHTRA,India","Sangli district, - 416417, Maharashtra, India",Sangli,MAHARASHTRA,16.8829938,74.4634916
416418,"416418,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,16.9067,74.8747
416406,"416406,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.587,75.4517
415407,"415407,MAHARASHTRA,India","Sangli district, - 415407, Maharashtra, India",Sangli,MAHARASHTRA,17.055232,74.2236838
416409,"416409,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sangli,MAHARASHTRA,17.587,75.4517
415414,"415414,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.9519,75.7536
416437,"416437,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.112,74.7699
415313,"415313,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sangli,MAHARASHTRA,17.1177,74.6544
416414,"416414,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sangli,MAHARASHTRA,16.884,74.6105
416614,"416614,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sindhudurg,MAHARASHTRA,19.9327,73.5291
416810,"416810,MAHARASHTRA,India","Sindhudurg, - 416810, Maharashtra, India",Sindhudurg,MAHARASHTRA,16.29,73.47
416516,"416516,MAHARASHTRA,India","Sindhudurg, - 416516, Maharashtra, India",Sindhudurg,MAHARASHTRA,15.8563,73.6353
416518,"416518,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sindhudurg,MAHARASHTRA,19.9464,77.2752
416510,"416510,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Sindhudurg,MAHARASHTRA,17.237,74.7197
416813,"416813,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sindhudurg,MAHARASHTRA,16.0572,74.0544
416605,"416605,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sindhudurg,MAHARASHTRA,17.7992,75.7764
416628,"416628,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sindhudurg,MAHARASHTRA,16.2388,73.4089
416812,"416812,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Sindhudurg,MAHARASHTRA,16.0572,74.0544
416520,"416520,MAHARASHTRA,India","Sindhudurg, - 416520, Maharashtra, India",Sindhudurg,MAHARASHTRA,16.0092914,73.6887498
416611,"416611,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Sindhudurg,MAHARASHTRA,18.0062,73.7666
